,pobreza,P01F03,P15B02,P15B04,P15B06A,P13A02A,P06B01,P06B10A,P06B10B,P09A03B,P09A03C,P09B02B,P09B02C,P09F03B,P09F03C,P09F04B,P09F04C,P09F05B,P09F05C,P09F06B,P09F06C,P09F07B,P09F07C,P09F08B,P09F08C,P09F09B,P09F09C,P10B01,P10B08,P10B20B,P11A05B,P11A06B
2297,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,6,0.0,21.428571428571427,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7142857142857144,0.0,0.5714285714285714,171.42857142857142,0.0,0.0,0.0
2298,No pobre,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.0,0.6,3200.0,0.0,0.0,0.0
2299,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.4,880.0,0.0,0.0,0.0
2300,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.5,1625.0,0.0,0.0,0.0
2301,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,500.0,0.0,0.0,0.0
2302,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,5.0,1.5,0.0,0.0,5.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2303,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,18.0,0.0,0.0,0.6,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.2,600.0,0.0,0.0,0.0
2304,Pobre ext.,0.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,10.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.3333333333333333,0.0,0.0,200.0,150.0
2305,Pobre ext.,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.5,300.0,0.0,0.0,0.0
2306,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.3333333333334,0.0
2307,No pobre,0.0,0.0,0.0,0.0,2.0,3,0.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,10.0,0.3333333333333333,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,10.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
2308,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.6666666666666666,1400.0,0.0,0.0,0.0
2309,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,1.1666666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,25.0,875.0
2310,No pobre,0.0,0.0,0.0,0.0,1.0,6,0.0,3.75,3.0,0.0,0.0,3.75,0.25,3.75,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,875.0,0.0,0.0,0.0
2311,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,3.75,0.0,0.0,0.0,7.5,0.25,7.5,0.25,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,7.5,0.5,1375.0,0.0,0.0,0.0
2312,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,800.0,0.0,0.0,0.0
2313,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,6,0.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.16666666666666666,5.0,4.166666666666667,5.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,366.6666666666667,0.0,75.0,0.0
2314,No pobre,0.0,0.0,0.0,0.0,1.0,5,0.0,6.0,1.6,0.0,0.0,0.0,0.2,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.2,580.0,0.0,30.0,0.0
2315,No pobre,0.0,0.0,0.0,0.0,2.0,4,0.0,7.5,0.75,0.0,0.0,0.0,0.0,7.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.25,600.0,0.0,0.0,0.0
2316,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,833.3333333333334,0.0,0.0,0.0
2317,Pobre ext.,0.0,0.0,0.0,0.0,1.0,5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,5.0,0.3333333333333333,400.0,0.0,0.0,0.0
2318,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,833.3333333333334,0.0,0.0,0.0
2319,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,800.0,0.0,0.0,0.0
2320,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.4,1280.0,0.0,0.0,0.0
2321,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.16666666666666666,400.0,0.0,50.0,0.0
2322,Pobre ext.,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0,0.5714285714285714,678.5714285714286,0.0,0.0,0.0
2323,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.5,0.0,0.0,0.0,0.0
2324,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,10.0,0.6666666666666666,1000.0,0.0,0.0,0.0
2325,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4000.0,0.0,0.0,0.0
2326,No pobre,100.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2100.0,0.0,0.0,0.0
2327,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,1250.0,0.0,0.0,0.0
2328,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.5,1250.0,0.0,0.0,0.0
2329,Pobre ext.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.1666666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,766.6666666666666,0.0,200.0,0.0
2330,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,0.25,625.0,0.0,0.0,0.0
2331,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,0.7142857142857143,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,4.285714285714286,0.2857142857142857,642.8571428571429,0.0,0.0,0.0
2332,Pobre ext.,0.0,0.0,0.0,0.0,0.0,5,0.0,3.3333333333333335,0.0,0.0,0.0,6.666666666666667,0.0,8.88888888888889,1.7777777777777777,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,6.666666666666667,0.3333333333333333,366.6666666666667,0.0,0.0,0.0
2333,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,6.666666666666667,1.6666666666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.3333333333333333,866.6666666666666,0.0,0.0,0.0
2334,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,7.5,0.0,0.0,0.0,7.5,0.0,7.5,1.75,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.5,0.25,500.0,0.0,0.0,0.0
2335,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,10.0,0.6666666666666666,833.3333333333334,0.0,0.0,0.0
2337,No pobre,0.0,0.0,0.0,0.0,0.0,5,0.0,18.0,0.0,0.0,0.0,18.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,200.0,0.0,0.0,0.0
2338,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.25,15.0,0.25,562.5,0.0,0.0,0.0
2339,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.75,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,7.5,0.25,700.0,0.0,0.0,0.0
2340,No pobre,0.0,0.0,0.0,0.0,1.0,4,0.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.2,0.0,0.2,0.0,0.0,0.0,1440.0
2341,No pobre,0.0,0.0,0.0,0.0,1.0,5,0.0,9.0,0.0,0.0,0.0,9.0,0.2,0.0,1.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.6,0.0,0.2,0.0,0.0,0.0,660.0
2342,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,10.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.6666666666666666,2000.0,0.0,0.0,0.0
2343,No pobre,0.0,0.0,0.0,0.0,0.0,5,0.0,9.0,0.0,0.0,0.0,9.0,0.0,12.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.4,800.0,0.0,0.0,0.0
2344,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1800.0,0.0,0.0,0.0
2345,No pobre,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.6,1640.0,0.0,0.0,0.0
2346,No pobre,0.0,0.0,0.0,0.0,1.0,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.3333333333333333,750.0,0.0,0.0,0.0
2347,Pobre no extr.,0.0,0.0,0.0,0.0,1.0,6,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,3.1666666666666665,0.0,0.3333333333333333,333.3333333333333,0.0,0.0,0.0
2348,Pobre no extr.,0.0,0.0,0.0,0.0,2.0,8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.7,750.0,0.0,0.0,0.0
2349,Pobre ext.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.3333333333333333,650.0,0.0,0.0,0.0
2350,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,1.0,2324.0,0.0,0.0,0.0
2351,No pobre,0.0,0.0,0.0,0.0,1.0,6,0.0,8.333333333333334,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5.833333333333333,0.0,0.5,1833.3333333333333,0.0,0.0,0.0
2352,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.25,1250.0,0.0,0.0,0.0
2353,No pobre,0.0,0.0,0.0,0.0,1.0,6,0.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,6.666666666666667,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.5,816.6666666666666,0.0,0.0,0.0
2354,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2355,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,10.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.6666666666666666,1466.6666666666667,0.0,0.0,0.0
2356,No pobre,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.7142857142857142,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.42857142857142855,1035.7142857142858,0.0,0.0,0.0
2357,No pobre,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.4,1100.0,0.0,0.0,0.0
2358,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.6666666666666665,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.6666666666666666,2100.0,0.0,0.0,0.0
2359,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1125.0
2360,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.4,520.0,0.0,0.0,0.0
2362,No pobre,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2363,No pobre,0.0,0.0,0.0,0.0,0.0,3,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,0.0,0.3333333333333333,1066.6666666666667,0.0,500.0,0.0
2364,No pobre,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0
2365,No pobre,0.0,0.0,0.0,0.0,2.0,5,0.0,10.0,0.0,0.0,0.0,0.0,0.16666666666666666,5.0,1.1666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,0.0,0.5,416.6666666666667,0.0,0.0,0.0
2366,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.4,600.0,0.0,60.0,0.0
2367,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,5,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.16666666666666666,500.0,100.0,0.0,750.0
2368,No pobre,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2300.0,200.0,0.0,0.0
2369,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
2370,Pobre ext.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,500.0,40.0,0.0,0.0
2371,Pobre ext.,0.0,0.0,0.0,0.0,1.0,7,0.0,2.2222222222222223,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.7777777777777778,622.2222222222222,0.0,0.0,0.0
2372,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2373,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,0.0,0.0,0.0
2374,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,4,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,17.142857142857142,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1371.4285714285713,0.0,0.0,0.0
2375,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,240.0,0.0,0.0,0.0
2376,Pobre ext.,0.0,0.0,0.0,0.0,0.0,5,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,6.666666666666667,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,244.44444444444446,0.0,0.0,0.0
2377,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,250.0,0.0,0.0,0.0
2378,Pobre ext.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,333.3333333333333,0.0,0.0,0.0
2379,Pobre ext.,0.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,333.3333333333333,0.0,0.0,0.0
2380,Pobre ext.,0.0,0.0,0.0,0.0,0.0,4,0.0,2.5,0.5,0.0,0.0,0.0,0.875,3.75,4.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,62.5,0.0,0.0,0.0
2381,Pobre ext.,0.0,0.0,0.0,0.0,0.0,3,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0
2382,Pobre ext.,0.0,0.0,0.0,0.0,0.0,4,0.0,0.2857142857142857,3.857142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,4.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2383,Pobre ext.,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,200.0,0.0,0.0,0.0
2384,Pobre ext.,0.0,0.0,0.0,0.0,0.0,4,0.0,0.8333333333333334,1.5,0.0,0.0,0.0,0.5,0.0,4.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,66.66666666666667,0.0,0.0,0.0
2385,Pobre ext.,0.0,0.0,0.0,0.0,0.0,3,0.0,1.4285714285714286,1.2857142857142858,0.0,0.0,0.0,0.2857142857142857,8.571428571428571,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
2386,Pobre ext.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2387,No pobre,3000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1200.0
2388,Pobre ext.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,240.0,0.0,0.0,0.0
2389,Pobre ext.,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,828.5714285714286,0.0,0.0,0.0
2390,Pobre no extr.,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,625.0,0.0,0.0,0.0
2391,Pobre no extr.,400.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,500.0,0.0,0.0,0.0
2392,No pobre,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,500.0,0.0,0.0,0.0
2393,No pobre,400.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1200.0,0.0
2394,Pobre ext.,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,400.0,0.0,0.0,0.0
